latitude_dd,longitude_dd,latitude,longitude,eventName,hwmTypeName,hwmQualityName,verticalDatumName,verticalMethodName,approvalMember,markerName,horizontalMethodName,horizontalDatumName,flagMemberName,surveyMemberName,site_no,siteDescription,sitePriorityName,networkNames,stateName,countyName,siteZone,sitePermHousing,site_latitude,site_longitude,hwm_id,waterbody,site_id,event_id,hwm_type_id,hwm_quality_id,hwm_locationdescription,survey_date,elev_ft,vdatum_id,vcollect_method_id,bank,approval_id,marker_id,height_above_gnd,hcollect_method_id,peak_summary_id,hwm_notes,hwm_environment,flag_date,stillwater,hdatum_id,flag_member_id,survey_member_id,uncertainty,hwm_uncertainty,hwm_label,last_updated,last_updated_by,horizontal_datums,vertical_collect_methods,horizontal_collect_methods,hwm_types,hwm_qualities,event,peak_summary,survey_member,marker,approval,files,site,vertical_datums,flag_member,Links
30.036428,-99.3614917,30.036428,-99.3614917,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37634,,,,TX,Kerr County,,No,30.036428,-99.361492,48953,Guadalupe River,37634,357,5,4,tlagging in live oak tree next to wire fence line and about 15ft S of wooden fenceline along N HW 39,7/25/2025 12:00:00 AM,,,,,,6,5,,,"seed line on trunk of tree, corresponds with surrounding fenceline debris and trees. Approx 715ft from LB. LB4",Riverine,7/25/2025 12:00:00 AM,,2,1,1,,,campm_langeravinesw,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.038428,-99.3619639,30.038428,-99.3619639,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37635,,,,TX,Kerr County,,No,30.038428,-99.361964,48954,Guadalupe River,37635,357,5,4,"flagging on tree just off HW 39 S bound, approx 15 ft from langs ravine sw sign",7/25/2025 12:00:00 AM,,,,,,6,4.5,,,seed line on tree approx 650ft from LB. LB5,Riverine,7/25/2025 12:00:00 AM,,2,1,1,,,campm_langeravinesw,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.996119,-99.4103111,29.996119,-99.4103111,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37636,,,,TX,Kerr County,,No,29.996119,-99.410311,48955,Guadalupe River,37636,357,5,4,"flagging in large tree approx 20 ft from HWY 39 south bound, past the indian ck",7/25/2025 12:00:00 AM,,,,,,6,7,,,seed line in large tree corressponds with surrounding trees. Approx 60 ft from LB.,Riverine,7/25/2025 12:00:00 AM,,2,1,1,,,campm_langeravinesw,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.062806,-99.4452222,30.062806,-99.4452222,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37637,,,,TX,Kerr County,,No,30.062806,-99.445222,48956,Guadalupe River,37637,357,5,3,flagging on juniper tree approx 15ft off 1340 going westbound,7/26/2025 12:00:00 AM,,,,,,6,3.5,,,seed line in juniper tree approx 150ft from RB. Corresponds with surrounding trees. RB1,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.061917,-99.4461944,30.061917,-99.4461944,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37638,,,,TX,Kerr County,,No,30.061917,-99.446194,48957,Guadalupe River,37638,357,5,4,"flagging on tree behind yellow arrow sign on 1340 going west bound, just across wagon wheel crossing.",7/26/2025 12:00:00 AM,,,,,,6,4,,,seed line on tree up enbankment of LB.corresponds with surrounding branches.  LB1,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.05875,-99.4456944,30.05875,-99.4456944,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37639,,,,TX,Kerr County,,No,30.05875,-99.445694,48958,Guadalupe River,37639,357,2,3,stake in hill edge about 30ft from road.  Off of 1340 heading east bound,7/26/2025 12:00:00 AM,,,,,,7,0,,,debris line in hills egde. Approx 50 ft from LB.LB2,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.056414,-99.4451833,30.056414,-99.4451833,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37640,,,,TX,Kerr County,,No,30.056414,-99.445183,48959,Guadalupe River,37640,357,2,3,stake in ground inside tree line approx 30ft from road.  1340 going east bound,7/26/2025 12:00:00 AM,,,,,,7,0,,, debris line on hillside approx 75ft from LB. LB3,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.054083,-99.446,30.054083,-99.446,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37641,,,,TX,Kerr County,,No,30.054083,-99.446,48960,Guadalupe River,37641,357,5,4,flagging in large tree off 1340 eastbound along footpath near water.,7/26/2025 12:00:00 AM,,,,,,6,7.5,,,seed line on large tree approx 15ft from LB. LB4,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.052831,-99.4471417,30.052831,-99.4471417,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37642,,,,TX,Kerr County,,No,30.052831,-99.447142,48961,Guadalupe River,37642,357,2,2,stake in ground in wooded field  off 1340 eastbound. Across from house #1971,7/26/2025 12:00:00 AM,,,,,,7,0,,,solid debris line on ground just inland of tre line leading to water. Approx 75ft from LB. LB5,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.052139,-99.4491667,30.052139,-99.4491667,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37643,,,,TX,Kerr County,,No,30.052139,-99.449167,48962,Guadalupe River,37643,357,2,2,stake in ground just west of house #1971.,7/26/2025 12:00:00 AM,,,,,,7,0,,,debris line in field at bottom of hill edge. 75ft from LB. LB6,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.052628,-99.4522444,30.052628,-99.4522444,2025 July TX Flood,Seed line,VP: > 0.40 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37644,,,,TX,Kerr County,,No,30.052628,-99.452244,48963,Guadalupe River,37644,357,5,5,"flagging on large tree alond 1340 westbound. Matched up with mark from living H20 LLC. Approx 30 ft from wire fence, near yellow arrow sign.",7/26/2025 12:00:00 AM,,,,,,7,6,,,seed line in large tree approx 50ft from RB. RB 2,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.055492,-99.4537861,30.055492,-99.4537861,2025 July TX Flood,Seed line,VP: > 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37645,,,,TX,Kerr County,,No,30.055492,-99.453786,48964,Guadalupe River,37645,357,5,5,flagging on large tree in wooded area along 1340 westbound,7/26/2025 12:00:00 AM,,,,,,6,5,,,"seed line in large tree, corresponds with surrounding area. Approx 200ft from RB. RB3",Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.058922,-99.4575361,30.058922,-99.4575361,2025 July TX Flood,Cut line,VP: > 0.40 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37646,,,,TX,Kerr County,,No,30.058922,-99.457536,48965,Guadalupe River,37646,357,11,5,"stake in ground along hill edge against tree line. Approx 15 ft from road on1340 eastbound, just before fallow run.",7/26/2025 12:00:00 AM,,,,,,7,0,,,"cedar debris washed out on hill edge, corresponds with surrounding vegetative debris. Approx 300ft from RB.  RB 4",Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.058167,-99.4711444,30.058167,-99.4711444,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37647,,,,TX,Kerr County,,No,30.058167,-99.471144,48966,Guadalupe River,37647,357,5,4,flagging on tree along bardwire fence approx 100ft down hill from road. 1340 eastbound,7/26/2025 12:00:00 AM,,,,,,6,5,,,seed line in tree corresponds wit hdebris in vegetation surrounding and othertrees in area. Approx 300ft from LB. LB 7,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.051933,-99.4798083,30.051933,-99.4798083,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37648,,,,TX,Kerr County,,No,30.051933,-99.479808,48967,Guadalupe River,37648,357,2,3,stake in ground approx 50ft from road along rock bottom road.,7/26/2025 12:00:00 AM,,,,,,7,0,,,debris line up embankment approx 40ft from LB. LB 8,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.052078,-99.4771778,30.052078,-99.4771778,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37649,,,,TX,Kerr County,,No,30.052078,-99.477178,48968,Guadalupe River,37649,357,5,4,"flagging on tree off of rock bottom rd, behind houses. Approx 15ft from gray brick structure.",7/26/2025 12:00:00 AM,,,,,,6,5.5,,,small seed line on tree approx 30ft from LB. LB 9,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.053219,-99.4736722,30.053219,-99.4736722,2025 July TX Flood,Seed line,VP: > 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37650,,,,TX,Kerr County,,No,30.053219,-99.473672,48969,Guadalupe River,37650,357,5,5,flagging off of trail behind housing off of rock bottom road. In dense wooded area. Directly across river from large house that is off of sw cherry springs rd,7/26/2025 12:00:00 AM,,,,,,6,4.5,,,seed line on juniper tree. Approx 30 ft from LB. very densely wooded area. LB10,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.051111,-99.4786389,30.051111,-99.4786389,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37651,,,,TX,Kerr County,,No,30.051111,-99.478639,48970,Guadalupe River,37651,357,5,4,flagging on tree across river from rock bottom rd. approx 60 ft from cliff,7/26/2025 12:00:00 AM,,,,,,6,6,,,seed line on large tree approx 150ft from RB. RB 5,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.051222,-99.47775,30.051222,-99.47775,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37652,,,,TX,Kerr County,,No,30.051222,-99.47775,48971,Guadalupe River,37652,357,5,4,"flagging on pecan tree approx 25ft from cliff edge, across river from rock bottom rd.",7/26/2025 12:00:00 AM,,,,,,6,7,,,seed line on pecan tree on RB. RB 6,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.052111,-99.483375,30.052111,-99.483375,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37653,,,,TX,Kerr County,,No,30.052111,-99.483375,48972,Guadalupe River,37653,357,5,4,flagging on tree in cluster approx 15ft from left side of rock bottom rd.,7/26/2025 12:00:00 AM,,,,,,6,3.5,,,seed line on tree in cluster approx 115ft from LB. LB 11,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.053111,-99.4853889,30.053111,-99.4853889,2025 July TX Flood,Debris,Poor: +/- 0.40 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37654,,,,TX,Kerr County,,No,30.053111,-99.485389,48973,Guadalupe River,37654,357,2,4,stake in ground on rock bottom rd and GB hearne dr. approx 30 ft from wire fence.,7/26/2025 12:00:00 AM,,,,,,7,0,,,debris line on ground approx 75ft from RB in wooded area. RB7,Riverine,7/26/2025 12:00:00 AM,,2,1,1,,,lwrbeecavesprings,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
29.564139,-98.597225,29.564139,-98.597225,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37655,08166200,,,TX,Kerr County,,No,30.05475,-99.16504,48974,Guadalupe River,37655,357,5,2,Access location from Guadalupe Street across from the Juniper Village at Guadalupe Riverfront Apartments. Tall stake with pink flagging tape indicates opening to HWM.,7/23/2025 12:00:00 AM,,,,,,6,3,,,White disc with flagging tape on a cedar elm tree. There is a large rectangular shape concrete slab right in front of tree.,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.0544,-99.16505,30.0544,-99.16505,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Paint,,NAD83,STN Admin,STN Admin,TXKER37656,,,,TX,Kerr County,,No,30.0544,-99.16505,48975,Guadalupe River,37656,357,5,2,Located 80 ft upstream from HWM LB 01. Tree in front of HWM is flagged and marked with orange paint.,7/23/2025 12:00:00 AM,,,,,,3,3.5,,,seed line on lime stone rock marked with orange spray paint.,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.054483,-99.1649306,30.054483,-99.1649306,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Paint,,NAD83,STN Admin,STN Admin,TXKER37657,,,,TX,Kerr County,,No,30.054483,-99.164931,48976,Guadalupe River,37657,357,5,2,approx. 80 ft upstream from HWM LB 01.,7/23/2025 12:00:00 AM,,,,,,3,3.5,,,"orange marked line on lime stone rock, nearby tree also flagged with marking tape and a white disc.",Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.055156,-99.165525,30.055156,-99.165525,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37658,,,,TX,Kerr County,,No,30.055156,-99.165525,48977,Guadalupe River,37658,357,5,2,,7/23/2025 12:00:00 AM,,,,,,6,,,,white disc with flagging and orange spray paint on cedar post. There a large drainage tube between two cedar post.,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.056317,-99.1663361,30.056317,-99.1663361,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Paint,,NAD83,STN Admin,STN Admin,TXKER37659,,,,TX,Kerr County,,No,30.056317,-99.166336,48978,Guadalupe River,37659,357,2,2,This HWM is at the top of a debris pile on the lime stone rock wall and will require climbing up to point.,7/23/2025 12:00:00 AM,,,,,,3,,,,orange spray paint on lime stone rock wall with stake and flagging tape.,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.056881,-99.1663639,30.056881,-99.1663639,2025 July TX Flood,Vegetation line,Good: +/- 0.10 ft,,,,Paint,,NAD83,STN Admin,STN Admin,TXKER37660,,,,TX,Kerr County,,No,30.056881,-99.166364,48979,Guadalupe River,37660,357,4,2,Located near the 1011 Bistro sign. A stake with flagging is approx 10ft above HWM accessible from Guadalupe Street.,7/23/2025 12:00:00 AM,,,,,,3,,,,wash line in soil marked with orange spay paint and stake with flagging.,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.058617,-99.1670972,30.058617,-99.1670972,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37661,,,,TX,Kerr County,,No,30.058617,-99.167097,48980,Guadalupe River,37661,357,5,2,Tall stake with flagging tape located in field southeast of Happy Bank State,7/23/2025 12:00:00 AM,,,,,,7,,,,Tall stake with flagging tape located in field southeast of Happy Bank State located 1145 Junction Hwy,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.061072,-99.1695111,30.061072,-99.1695111,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37662,,,,TX,Kerr County,,No,30.061072,-99.169511,48981,Guadalupe River,37662,357,2,2,located in an open field between Kerrvile Funeral Home 1221 Junction Hwy and Howdy Smoke & Vape 1231 Junction Hwy,7/23/2025 12:00:00 AM,,,,,,7,,,,"debris line marked with tall stake, flagging tape and orange spray painted on debris.",Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.062839,-99.1728917,30.062839,-99.1728917,2025 July TX Flood,Debris,Fair: +/- 0.20 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37663,,,,TX,Kerr County,,No,30.062839,-99.172892,48982,Guadalupe River,37663,357,2,3,Located in drainage ditch between Golden Chick 1445 Junction Hwy and Ringos On The River 1421 Junction Hwy,7/23/2025 12:00:00 AM,,,,,,7,,,,debris line marked with tall stake and flagging tape.,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.063114,-99.1736667,30.063114,-99.1736667,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37664,,,,TX,Kerr County,,No,30.063114,-99.173667,48983,Guadalupe River,37664,357,2,2,located behind Sudsy Car Wash 1457 Junction Hwy on the side close to Valvoline Express,7/23/2025 12:00:00 AM,,,,,,7,,,,debris line marked with short stake and flagging tape in the ground,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.064558,-99.1759444,30.064558,-99.1759444,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37665,,,,TX,Kerr County,,No,30.064558,-99.175944,48984,Guadalupe River,37665,357,2,2,Located between parking lot Bill Gene's Restraunt 1489 Junction Hwy and before bridge culvert,7/23/2025 12:00:00 AM,,,,,,7,,,,short stake with flagging tape in ground,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.065456,-99.1782528,30.065456,-99.1782528,2025 July TX Flood,Seed line,Good: +/- 0.10 ft,,,,Marker,,NAD83,STN Admin,STN Admin,TXKER37666,,,,TX,Kerr County,,No,30.065456,-99.178253,48985,Guadalupe River,37666,357,5,2,HWM is locted inside Amco Overhead Door 1529 Junction Hwy on the door panel bathroom entrance.,7/23/2025 12:00:00 AM,,,,,,4,,,,seed line marked by sharpie marker on door panel bathroom entrance,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.066139,-99.17905,30.066139,-99.17905,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37667,,,,TX,Kerr County,,No,30.066139,-99.17905,48986,Guadalupe River,37667,357,2,2,located between 1599 & 1601 Junction Hwy near the driveway entrance to Cypess Park boat ramp with drainage ditch running under driveway.,7/23/2025 12:00:00 AM,,,,,,7,,,,debris line marked with short stake and flagging tape in ground.,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.066739,-99.1802528,30.066739,-99.1802528,2025 July TX Flood,Debris,Good: +/- 0.10 ft,,,,Stake,,NAD83,STN Admin,STN Admin,TXKER37668,,,,TX,Kerr County,,No,30.066739,-99.180253,48987,Guadalupe River,37668,357,2,2,short stake with flagging tape is located near a fire hydrant by the picnic area of The Lakehouse Restraunt 1655 Junction Hwy,7/23/2025 12:00:00 AM,,,,,,7,,,,"debris line is marked with orange spray paint, a short stake and flagging tape located near the picnic area of The Lakehouse restruant.",Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.035361,-99.1395556,30.035361,-99.1395556,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37669,,,,TX,Kerr County,,No,30.035361,-99.139556,48988,Guadalupe River,37669,357,5,4,flagging on tree approx 20ft from G st.,7/23/2025 12:00:00 AM,,,,,,6,4.5,,,seed line approx 4.5 ft above ground. Verified with surrounding trees and blue HWM. RB1,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.036194,-99.1398889,30.036194,-99.1398889,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37670,,,,TX,Kerr County,,No,30.036194,-99.139889,48989,Guadalupe River,37670,357,5,3,"flagging on tree approx 30 ft from mobile homes and approx 30 ft from drainage ditch RB, U/S from G st.",7/23/2025 12:00:00 AM,,,,,,6,5.5,,,seed line across cluster of 3 trees.RB2,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.037083,-99.1396944,30.037083,-99.1396944,2025 July TX Flood,Seed line,Fair: +/- 0.20 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37671,,,,TX,Kerr County,,No,30.037083,-99.139694,48990,Guadalupe River,37671,357,5,3,flagging in tree at #3 in Rio Robles mobile home and RV park. Next to back porch by water meter.,7/23/2025 12:00:00 AM,,,,,,6,5,,,"good seed line on tree, corresponds with seed line on home.RB3",Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.038556,-99.1398333,30.038556,-99.1398333,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37672,,,,TX,Kerr County,,No,30.038556,-99.139833,48991,Guadalupe River,37672,357,5,4,Flagging on birch tree approx 10 ft from Rio Roble mobile home and RV aprk fence along back side .,7/23/2025 12:00:00 AM,,,,,,6,7,,,Hanging on chipped bark of birch tree approx500 ft from RB.RB 4,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.039167,-99.1402778,30.039167,-99.1402778,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37673,,,,TX,Kerr County,,No,30.039167,-99.140278,48992,Guadalupe River,37673,357,5,4,flagging on mequite tree approx 200 ft from Rio Roble mobile home and RV park fence line.,7/23/2025 12:00:00 AM,,,,,,6,3.5,,,"seed line on lone mequite tree, corresponds with other trees in immediate area..RB5",Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.040972,-99.1410556,30.040972,-99.1410556,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37674,,,,TX,Kerr County,,No,30.040972,-99.141056,48993,Guadalupe River,37674,357,5,4,flagging on oak tree RB approx 10ft from dog park parking lot.,7/23/2025 12:00:00 AM,,,,,,6,5.5,,,seed line on along first branch deviation of oak tree approx 10 ft from dog park parking lot. Corresponds with surrouding trees.RB6,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.043306,-99.1426111,30.043306,-99.1426111,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37675,,,,TX,Kerr County,,No,30.043306,-99.142611,48994,Guadalupe River,37675,357,5,4,flagging on large oak tree approx 5 ft from Kerrville Schreiner park steet. Can see SH 16 from site.,7/23/2025 12:00:00 AM,,,,,,6,7,,,"seed line on large oak tree, corresponds with debris in branches of trees at lower elevation. approx 300ft from RB. Close to dam. RB7",Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.044256,-99.1434306,30.044256,-99.1434306,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37677,,,,TX,Kerr County,,No,30.044256,-99.143431,48995,Guadalupe River,37677,357,5,4,flagging oak tree approx 100ft from D/S side of SH 16 bridge.,7/23/2025 12:00:00 AM,,,,,,6,8,,,seed line up in large tree in Kerville Schreiner park. RB8,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
30.035722,-99.1369722,30.035722,-99.1369722,2025 July TX Flood,Seed line,Poor: +/- 0.40 ft,,,,Nail and HWM tag,,NAD83,STN Admin,STN Admin,TXKER37678,,,,TX,Kerr County,,No,30.035722,-99.136972,48996,Guadalupe River,37678,357,5,4,flagging on hackberry approx 15 ft from blue house on d/s side of G st bridge.,7/23/2025 12:00:00 AM,,,,,,6,6.5,,,seed line on large hackberry on LB 20 d/s from G st bridge. LB1,Riverine,7/23/2025 12:00:00 AM,,2,1,1,,,8166200,,,,,,,,,,,,,System.Collections.Generic.HashSet`1[STNDB.file],,,,
